,Accomodation_Type,Reco_Insurance_Type,Is_Spouse,Holding_Policy_Duration,Reco_Policy_Premium,Response,X1,X2,X3,X4,X5,X6,X7,X8,Age,City_Code_C10-C18,City_Code_C19-C27,City_Code_C28-C36,Holding_Policy_Type_2.0,Holding_Policy_Type_3.0,Holding_Policy_Type_4.0,Reco_Policy_Cat_12-15,Reco_Policy_Cat_16-22,Reco_Policy_Cat_6-11
9307,1,1,0,15,13080.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0,0,0,0,1,0,0,0,1
9308,1,1,0,15,24434.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,0,0
9309,0,0,1,15,12019.2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0,0,0,0,1,0,0,0,0
9310,1,1,0,15,20052.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,1,0,0,0,1,0
9311,1,1,0,15,13104.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0,0,0,0,1,0,0,0,0
9312,1,1,0,4,7476.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1,0,0,0,1,0,0,1,0
9313,1,1,0,3,9472.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,0,1,0,0,0,0,0
9314,0,1,0,4,8582.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,1,0,0,1,0
9315,0,1,0,15,9478.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,1,0,0,1,0
9316,0,1,0,15,11984.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0
9317,0,0,1,2,18340.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0,0,0,0,1,0,0,1,0
9318,1,1,0,15,4672.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,1,0,1,0,0
9319,1,1,0,15,13288.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1,0,0,0,0,0,0,1,0
9320,1,1,0,4,10476.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0,1,0,0,0,0,0,1,0
9321,0,1,0,15,3522.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0,0,1,0,1,0,0
9322,0,1,0,15,10262.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,0,0,1,0,0,1,0
9323,0,1,0,9,10880.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1,0,0,1,0,0,0,0,0
9324,1,1,0,15,9072.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0,0,0,0,1,0,0,0,0
9325,0,1,0,11,15356.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0,0,0,0,1,0,0,1,0
9326,1,0,1,15,21436.8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0,0,0,0,1,0,0,0,0
9327,0,1,0,5,19800.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0,1,0,0,0,1,0,1,0
9328,0,1,0,15,10256.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1,0,0,0,1,0,0,1,0
9329,1,1,0,15,17500.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0,0,0,0,1,0,0,1,0
9330,1,0,1,15,17259.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0,0,0,1,0,0,0,0,0
9331,1,1,0,14,13824.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,0,0,0,0,1,0,0,0,0
9332,1,0,1,15,27144.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.5,0,0,0,0,1,0,0,1,0
9333,1,0,1,4,16755.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.5,0,0,0,0,0,0,0,1,0
9334,1,1,0,15,10400.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1,0,0,0,1,0,0,1,0
9335,0,1,0,15,7068.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,1,0,0,1,0,1,0,0
9336,1,1,0,6,18480.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,1,0,0,1,0
9337,1,1,0,15,10528.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0,1,0,0,1,0,0,1,0
9338,1,0,0,15,24806.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0,0,0,0,1,0,0,1,0
9339,1,1,0,15,16094.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,1,0,1,0,0,0,1
9340,0,1,0,4,15808.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0,0,0,0,1,0,1,0,0
9341,0,1,0,4,15780.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,1,1,0,0,1,0,0
9342,1,0,1,15,14808.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0,1,0,0,1,0,0,1,0
9343,0,1,0,5,9936.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0,0,0,0,0,0,0,1,0
9344,0,1,0,15,8624.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,1,0,0,1,0
9345,0,1,0,2,18312.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1,0,0,0,1,0,0,1,0
9346,1,1,0,15,11970.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,0,0,1,0,0,0,0
9347,0,1,0,15,4128.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,1,0,1,0,0
9348,1,1,0,3,16296.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0,0,0,0,1,0,0,1,0
9349,1,1,0,7,16170.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0,0,0,1,0,0,0,1,0
9350,0,1,0,6,10926.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1,0,0,1,0,0,1,0,0
9351,1,0,1,3,31257.4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,0,0,0,0,1,0,0,0,1
9352,1,1,0,15,11100.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0,0,0,0,1,0,0,1,0
9353,0,1,0,15,8016.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1,0,0,0,1,0,0,0,1
9354,0,1,0,3,9552.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0,0,0,0,0,1,0,1,0
9355,1,1,0,1,17342.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,0,1,0,0,0,1,0,1,0
9356,1,1,0,15,12060.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0,0,0,0,1,0,0,0,1
9357,1,1,0,15,17160.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0,0,0,0,1,0,0,1,0
9358,0,1,0,6,9680.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,1,0,0,0,1
9359,1,1,0,15,13574.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1,0,0,0,1,0,0,1,0
9360,1,1,0,15,14736.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0,0,0,0,1,0,0,1,0
9361,0,1,0,12,9478.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1,0,0,1,0,0,0,1,0
9362,0,1,0,6,14820.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0,0,0,0,1,0,0,0,0
9363,1,1,0,11,18870.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,0,0,0,0,1,0,0,1,0
9364,0,1,0,2,9604.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,0,0,0,1,0
9365,1,0,1,4,26334.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0,0,0,0,1,0,0,0,1
9366,0,1,0,15,11680.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,1,0,0,0,1,0,0,1,0
9367,1,1,0,15,11520.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0,0,0,0,0,1,0,1,0
9368,0,1,0,15,5960.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1,0,0,0,1,0,0,0,0
9369,0,1,0,10,14036.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,1,0,0,0,1,0,0,1,0
9370,0,1,0,3,14580.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,0,0,0,1,0
9371,0,1,0,15,7050.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,0,0,1,0,0,1,0
9372,1,0,1,15,25088.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1,0,0,0,1,0,1,0,0
9373,0,1,0,2,18732.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0,1,0,0,0,0,0,1,0
9374,1,0,1,15,18120.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.5,0,1,0,0,1,0,0,1,0
9375,0,1,0,1,24776.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,0,0
9376,1,0,1,15,30960.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,0,0,0,0,1,0,0,1,0
9377,0,1,0,15,8976.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0,0,1,0,0,1,0
9378,1,1,0,15,15288.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0,0,0,0,0,1,0,1,0
9379,1,1,0,7,16198.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,0,0,0,1,0,0,1,0
9380,1,1,0,15,14424.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0,0,1,0,0,1,0
9381,1,1,0,1,16432.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,0,1,0,0,0,0,1,0,0
9382,1,1,0,10,18880.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0,0,0,0,1,0,1,0,0
9383,1,1,0,15,22134.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,1,0,0,0,0
9384,0,1,0,15,6310.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,0,0,1,0,0,0,0
9385,0,1,0,15,5480.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,1,0,0,1,0
9386,1,1,0,15,19620.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1,0,0,0,1,0,0,1,0
9387,0,1,0,15,7836.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1,0,0,0,1,0,0,0,0
9388,0,1,0,15,12740.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,0,0,1,0,0,0,0
9389,1,1,0,1,10962.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0,0,0,0,0,0,1,0,0
9390,1,0,1,7,15145.2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.5,0,0,0,1,0,0,0,0,1
9391,0,1,0,3,15660.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0,0,0,0,0,1,0
9392,1,1,0,2,16104.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0,0,0,0,0,0,0,1,0
9393,1,1,0,15,10374.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,0,0,1,0,0,1,0
9394,1,1,0,15,19530.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,0,1,0,0,0,1
9395,1,1,0,15,22968.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,1,0,0,1,0
9396,1,0,0,3,10970.4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.5,0,0,0,0,1,0,0,0,1
9397,1,0,1,6,9972.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.5,1,0,0,0,0,0,0,0,0
9398,1,1,0,2,11826.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0,0,0,0,1,0,0,1,0
9399,1,1,0,15,10672.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1,0,0,0,1,0,0,0,0
9400,0,1,0,15,6700.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0,0,1,0,0,0,0
9401,1,1,0,2,16406.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0,0,0,1,0,0,1,0
9402,1,0,1,6,30345.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,0,1,0,0,1,0,0,1,0
9403,0,1,0,1,20384.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,0,0,0,0,0,1,0,0,0
9404,1,0,1,3,9036.8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,1,0,0,0,0,1,0
9405,1,0,0,2,11456.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0
9406,0,1,0,15,4888.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0,0,1,0,0,0,0
9407,1,0,1,15,31257.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,0,0,0,0,1,0,1,0,0
9408,0,1,0,15,4158.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,0,0,1,0,0,1,0
9409,0,1,0,2,5104.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,1,0,1,0,0,0,1,0
9410,1,0,1,4,8805.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0,0,0,0,1,0,1,0,0
9411,0,0,1,15,19680.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0,0,0,0,1,0,0,1,0
9412,0,1,0,2,4992.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,1,0,0,1,0,0,1,0
9413,0,1,0,15,4026.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0,1,0,0,1,0,0,1,0
9414,0,1,0,15,11580.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0,0,0,0,1,0,0,0,0
9415,1,1,0,15,10304.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,0,0,0,1,0,0,1,0
9416,1,1,0,10,17976.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,0,1,0,1,0
9417,1,1,0,15,17472.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0,1,0,1,0,0,0,1,0
9418,0,1,0,15,5000.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,1,0,0,1,0
9419,1,0,1,5,19184.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.5,0,1,0,0,1,0,0,0,0
9420,1,1,0,2,19170.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,1,0
9421,1,1,0,10,19414.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1,0,0,0,1,0,0,1,0
9422,1,0,1,15,22775.2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,0,1,0,0,1,0,0,1,0
9423,0,1,0,5,23184.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,1,0,0,0,0,0,0,1,0
9424,1,0,0,15,24921.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,0,0,0,0,1,0,0,1,0
9425,0,1,0,8,21216.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1,0,0,0,1,0,0,0,0
9426,1,1,0,3,18480.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1,0,0,1,0,0,0,1,0
9427,1,1,0,3,13176.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0,1,0,0,1,0,0,0,0
9428,1,1,0,5,14762.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0,0,0,0,0,0,0,1,0
9429,1,1,0,4,9088.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0,0,0,0,1,0,0,1,0
9430,0,1,0,15,5296.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,1,0,0,1,0,0,1,0
9431,0,1,0,15,9982.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0,0,0,0,1,0,0,1,0
9432,0,0,1,11,10521.6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,1,0,0,0,0,0
9433,0,1,0,15,14404.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0,1,0,0,1,0,1,0,0
9434,1,1,0,7,15950.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0,0,0,0,1,0,0,1,0
9435,0,1,0,15,7872.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0,0,0,1,0,0,1,0
9436,1,0,1,8,19488.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,0,0,0,0,1,0,0,0,0
9437,0,1,0,15,15168.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,1,0,0,0,1,0,0,1,0
9438,0,1,0,15,8876.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,1,0,1,0,0,0,0
9439,0,1,0,6,18390.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0,0,0,0,1,0,0,0,0
9440,0,1,0,15,5656.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0
9441,0,1,0,15,12096.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0,0,0,0,1,0,0,0,1
9442,0,1,0,15,3648.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1,0,0,0,1,0,0,1,0
9443,0,1,0,15,10496.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,1,0,0,1,0
9444,0,1,0,15,12078.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,1,0,0,0,0
9445,1,0,1,8,17040.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,1,0,0,0,1,0,0,0,0
9446,0,1,0,1,14742.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0,1,0,0,1,0,1,0,0
9447,0,0,1,15,16680.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.5,0,0,0,0,0,1,0,1,0
9448,1,0,1,15,26247.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1,0,0,0,1,0,0,1,0
9449,0,0,1,15,30240.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0,0,0,0,0,0,0,1,0
9450,1,1,0,1,4904.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,0,0,0,1,0
9451,1,1,0,5,10080.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,0,1,0,1,0
9452,0,1,0,15,9888.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1,0,0,0,1,0,1,0,0
9453,1,1,0,15,23328.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0,0,0,0,0,1,0,1,0
9454,1,1,0,4,11840.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,1,0,0,0,0,1,0,1,0
9455,0,1,0,15,7154.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0,1,0,0,1,0,0,0,0
9456,1,1,0,4,9504.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,1,0,0,1,0,0,0,0,0
9457,1,0,1,1,13860.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,1,0,0,0,0
9458,0,1,0,1,4976.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0,1,0,0,0,1,1,0,0
9459,0,1,0,1,8280.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,1,0,0,0,0
9460,0,1,0,10,11860.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0,0,0,1,0,0,1,0,0
9461,1,0,0,5,14470.4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,0,0,1,0,0,0,1
9462,1,1,0,2,10224.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1,0,0,0,0,0,0,1,0
9463,0,1,0,2,9248.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,0,0,0,0,1,0,0,1,0
9464,0,1,0,15,7788.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1,0,0,0,1,0,0,0,0
9465,0,1,0,1,11056.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1,0,0,0,0,0,0,1,0
9466,0,1,0,7,7968.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1,0,0,0,0,0,0,1,0
9467,1,1,0,15,17472.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,1,0
9468,1,1,0,15,13398.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,0,0,0,0,1,0,0,0,1
9469,0,0,1,2,22822.8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,0,0,0,0,1,0,0,0,0
9470,1,0,1,15,12537.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,1,0,0,0,1,0,0,1,0
9471,1,1,0,5,10980.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0,0,0,0,0,0,0,1,0
9472,0,1,0,15,5624.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,1,0,0,1,0
9473,0,1,0,3,5040.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,0,1,0,0,1,0
9474,0,1,0,15,9016.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0,1,0,0,1,0
9475,1,1,0,3,7532.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0,1,0,0,0,0
9476,1,1,0,10,13824.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0,0,0,0,1,0,0,0,0
9477,0,1,0,15,12258.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,1,0,0,1,0
9478,0,1,0,15,15792.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,1,0,0,1,0
9479,0,1,0,15,6408.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,0,0,1,0,0,0,0,0
9480,0,1,0,10,13266.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1,0,0,0,0,1,0,1,0
9481,1,1,0,12,12780.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0,0,0,0,0,0,0,1,0
9482,1,0,1,15,11760.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0,0,0,0,1,0,0,0,0
9483,0,1,0,15,4224.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0,0,1,0,0,1,0
9484,1,1,0,3,16952.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0,0,0,0,1,0,0,1,0
9485,1,0,1,4,19065.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.5,0,0,0,0,1,0,0,1,0
9486,1,0,1,15,22657.6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0,0,1,0,1,0,0
9487,0,0,1,1,8328.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0,0,0,0,0,1,0,1,0
9488,1,0,1,2,16968.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,0,0,0,0,0,1,0,1,0
9489,1,0,1,5,31257.4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,0,0,0,0,1,0,0,1,0
9490,1,1,0,15,14768.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0,0,1,0,0,1,0
9491,1,1,0,5,12168.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,0,1,0,1,0
9492,1,1,0,15,20808.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,1,0,0,0,1,0,0,0,1
9493,1,1,0,15,10336.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,1,0,0,0,0
9494,1,1,0,15,11196.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,0,0,0,1,0,0,1,0
9495,0,1,0,2,9248.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,1,0,0,0,1,0
9496,0,1,0,15,4164.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0,0,0,0,1,0,0,1,0
9497,1,1,0,15,17394.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,0,0,0,0,1,0,1,0,0
